date,culture,mois,prix_fcfa_kg,demande_estimee_kg
2024-09-25,Manioc,9,137,1121
2024-09-25,Soja,9,304,909
2024-09-25,Coton,9,438,1193
2024-09-25,Cacao,9,1314,1071
2024-09-25,Café,9,1114,1063
2024-09-26,Maïs,9,158,1240
2024-09-26,Riz,9,354,962
2024-09-26,Sorgho,9,216,1164
2024-09-26,Igname,9,259,1349
2024-09-26,Manioc,9,142,1074
2024-09-26,Soja,9,282,1215
2024-09-26,Coton,9,477,1019
2024-09-26,Cacao,9,1485,891
2024-09-26,Café,9,1152,1110
2024-09-27,Maïs,9,182,1040
2024-09-27,Riz,9,394,856
2024-09-27,Sorgho,9,212,1153
2024-09-27,Igname,9,288,969
2024-09-27,Manioc,9,130,1126
2024-09-27,Soja,9,294,1317
2024-09-27,Coton,9,400,1495
2024-09-27,Cacao,9,1351,1044
2024-09-27,Café,9,1031,1220
2024-09-28,Maïs,9,165,1493
2024-09-28,Riz,9,321,1198
2024-09-28,Sorgho,9,238,1123
2024-09-28,Igname,9,250,1284
2024-09-28,Manioc,9,121,1237
2024-09-28,Soja,9,229,1524
2024-09-28,Coton,9,426,1159
2024-09-28,Cacao,9,1348,1226
2024-09-28,Café,9,1065,1146
2024-09-29,Maïs,9,175,1133
2024-09-29,Riz,9,345,1188
2024-09-29,Sorgho,9,208,1375
2024-09-29,Igname,9,237,1143
2024-09-29,Manioc,9,129,1355
2024-09-29,Soja,9,270,1405
2024-09-29,Coton,9,417,1244
2024-09-29,Cacao,9,1382,1029
2024-09-29,Café,9,1116,1188
2024-09-30,Maïs,9,165,1184
2024-09-30,Riz,9,320,1252
2024-09-30,Sorgho,9,200,1154
2024-09-30,Igname,9,269,1111
2024-09-30,Manioc,9,127,1081
2024-09-30,Soja,9,294,1216
2024-09-30,Coton,9,453,969
2024-09-30,Cacao,9,1438,937
2024-09-30,Café,9,1017,1271
2024-10-01,Maïs,10,185,1098
2024-10-01,Riz,10,382,956
2024-10-01,Sorgho,10,216,1335
2024-10-01,Igname,10,270,1133
2024-10-01,Manioc,10,134,1180
2024-10-01,Soja,10,329,935
2024-10-01,Coton,10,470,1149
2024-10-01,Cacao,10,1484,1114
2024-10-01,Café,10,1078,1082
2024-10-02,Maïs,10,169,1154
2024-10-02,Riz,10,350,1253
2024-10-02,Sorgho,10,201,1397
2024-10-02,Igname,10,302,902
2024-10-02,Manioc,10,132,1181
2024-10-02,Soja,10,312,1189
2024-10-02,Coton,10,424,1307
2024-10-02,Cacao,10,1383,1143
2024-10-02,Café,10,1137,1043
2024-10-03,Maïs,10,192,972
2024-10-03,Riz,10,375,1028
2024-10-03,Sorgho,10,262,954
2024-10-03,Igname,10,250,1188
2024-10-03,Manioc,10,133,1139
2024-10-03,Soja,10,294,1152
2024-10-03,Coton,10,458,1135
2024-10-03,Cacao,10,1304,1170
2024-10-03,Café,10,1172,1177
2024-10-04,Maïs,10,189,920
2024-10-04,Riz,10,379,1009
2024-10-04,Sorgho,10,225,1134
2024-10-04,Igname,10,292,1176
2024-10-04,Manioc,10,140,1222
2024-10-04,Soja,10,303,951
2024-10-04,Coton,10,473,1087
2024-10-04,Cacao,10,1330,1059
2024-10-04,Café,10,1014,1329
2024-10-05,Maïs,10,177,1241
2024-10-05,Riz,10,352,1195
2024-10-05,Sorgho,10,237,998
2024-10-05,Igname,10,273,1019
2024-10-05,Manioc,10,150,1231
2024-10-05,Soja,10,313,1210
2024-10-05,Coton,10,484,1179
2024-10-05,Cacao,10,1398,1013
2024-10-05,Café,10,1102,1200
2024-10-06,Maïs,10,201,962
2024-10-06,Riz,10,356,1211
2024-10-06,Sorgho,10,227,1108
2024-10-06,Igname,10,294,1096
2024-10-06,Manioc,10,130,1149
2024-10-06,Soja,10,310,1036
2024-10-06,Coton,10,456,1014
2024-10-06,Cacao,10,1242,1151
2024-10-06,Café,10,1134,1284
2024-10-07,Maïs,10,187,1155
2024-10-07,Riz,10,364,1149
2024-10-07,Sorgho,10,205,1265
2024-10-07,Igname,10,282,1040
2024-10-07,Manioc,10,133,1191
2024-10-07,Soja,10,298,907
2024-10-07,Coton,10,451,1172
2024-10-07,Cacao,10,1399,1052
2024-10-07,Café,10,1058,1069
2024-10-08,Maïs,10,177,1234
2024-10-08,Riz,10,374,1126
2024-10-08,Sorgho,10,224,1056
2024-10-08,Igname,10,293,980
2024-10-08,Manioc,10,140,1065
2024-10-08,Soja,10,308,1107
2024-10-08,Coton,10,436,1237
2024-10-08,Cacao,10,1310,1211
2024-10-08,Café,10,1160,802
2024-10-09,Maïs,10,153,1202
2024-10-09,Riz,10,368,972
2024-10-09,Sorgho,10,229,994
2024-10-09,Igname,10,263,1183
2024-10-09,Manioc,10,129,987
2024-10-09,Soja,10,327,1054
2024-10-09,Coton,10,415,1064
2024-10-09,Cacao,10,1403,930
2024-10-09,Café,10,1074,1103
2024-10-10,Maïs,10,174,1304
2024-10-10,Riz,10,348,1047
2024-10-10,Sorgho,10,252,806
2024-10-10,Igname,10,282,1155
2024-10-10,Manioc,10,124,1497
2024-10-10,Soja,10,323,1118
2024-10-10,Coton,10,456,1187
2024-10-10,Cacao,10,1273,1217
2024-10-10,Café,10,1163,934
2024-10-11,Maïs,10,188,1080
2024-10-11,Riz,10,367,1249
2024-10-11,Sorgho,10,215,1366
2024-10-11,Igname,10,293,1053
2024-10-11,Manioc,10,148,918
2024-10-11,Soja,10,344,962
2024-10-11,Coton,10,446,1087
2024-10-11,Cacao,10,1389,1182
2024-10-11,Café,10,989,1120
2024-10-12,Maïs,10,156,1315
2024-10-12,Riz,10,340,1139
2024-10-12,Sorgho,10,230,1044
2024-10-12,Igname,10,275,1051
2024-10-12,Manioc,10,120,1258
2024-10-12,Soja,10,291,1120
2024-10-12,Coton,10,459,1159
2024-10-12,Cacao,10,1377,1284
2024-10-12,Café,10,1091,1053
2024-10-13,Maïs,10,168,1099
2024-10-13,Riz,10,355,1146
2024-10-13,Sorgho,10,228,1243
2024-10-13,Igname,10,280,1131
2024-10-13,Manioc,10,136,1086
2024-10-13,Soja,10,348,973
2024-10-13,Coton,10,461,1152
2024-10-13,Cacao,10,1283,1204
2024-10-13,Café,10,1158,1075
2024-10-14,Maïs,10,172,1193
2024-10-14,Riz,10,360,1182
2024-10-14,Sorgho,10,209,1194
2024-10-14,Igname,10,259,1253
2024-10-14,Manioc,10,140,909
2024-10-14,Soja,10,357,963
2024-10-14,Coton,10,405,1263
2024-10-14,Cacao,10,1491,1025
2024-10-14,Café,10,1018,1224
2024-10-15,Maïs,10,172,987
2024-10-15,Riz,10,379,1138
2024-10-15,Sorgho,10,235,1048
2024-10-15,Igname,10,248,1050
2024-10-15,Manioc,10,136,1128
2024-10-15,Soja,10,324,1031
2024-10-15,Coton,10,476,991
2024-10-15,Cacao,10,1230,1309
2024-10-15,Café,10,1109,987
2024-10-16,Maïs,10,173,1062
2024-10-16,Riz,10,357,1304
2024-10-16,Sorgho,10,236,854
2024-10-16,Igname,10,292,891
2024-10-16,Manioc,10,135,1157
2024-10-16,Soja,10,299,1213
2024-10-16,Coton,10,466,1261
2024-10-16,Cacao,10,1309,1155
2024-10-16,Café,10,1117,934
2024-10-17,Maïs,10,176,1253
2024-10-17,Riz,10,356,1241
2024-10-17,Sorgho,10,232,1132
2024-10-17,Igname,10,269,1176
2024-10-17,Manioc,10,144,924
2024-10-17,Soja,10,288,1374
2024-10-17,Coton,10,467,1148
2024-10-17,Cacao,10,1354,1107
2024-10-17,Café,10,1090,1099
2024-10-18,Maïs,10,184,1099
2024-10-18,Riz,10,347,1159
2024-10-18,Sorgho,10,204,1301
2024-10-18,Igname,10,287,998
2024-10-18,Manioc,10,136,1084
2024-10-18,Soja,10,323,1090
2024-10-18,Coton,10,413,1292
2024-10-18,Cacao,10,1354,1172
2024-10-18,Café,10,1087,1213
2024-10-19,Maïs,10,182,1201
2024-10-19,Riz,10,360,1095
2024-10-19,Sorgho,10,219,1067
2024-10-19,Igname,10,259,1115
2024-10-19,Manioc,10,133,1052
2024-10-19,Soja,10,316,1171
2024-10-19,Coton,10,453,1072
2024-10-19,Cacao,10,1299,1221
2024-10-19,Café,10,1098,1153
2024-10-20,Maïs,10,199,950
2024-10-20,Riz,10,389,1168
2024-10-20,Sorgho,10,215,1150
2024-10-20,Igname,10,368,771
2024-10-20,Manioc,10,170,920
2024-10-20,Soja,10,312,1183
2024-10-20,Coton,10,443,1091
2024-10-20,Cacao,10,1385,951
2024-10-20,Café,10,1001,1159
2024-10-21,Maïs,10,174,1086
2024-10-21,Riz,10,354,1039
2024-10-21,Sorgho,10,233,1038
2024-10-21,Igname,10,287,1013
2024-10-21,Manioc,10,135,1189
2024-10-21,Soja,10,317,1117
2024-10-21,Coton,10,466,1214
2024-10-21,Cacao,10,1362,864
2024-10-21,Café,10,1135,1130
2024-10-22,Maïs,10,168,996
2024-10-22,Riz,10,385,1045
2024-10-22,Sorgho,10,220,1152
2024-10-22,Igname,10,259,1124
2024-10-22,Manioc,10,133,1239
2024-10-22,Soja,10,305,966
2024-10-22,Coton,10,412,1140
2024-10-22,Cacao,10,1263,1222
2024-10-22,Café,10,1181,1023
2024-10-23,Maïs,10,178,1091
2024-10-23,Riz,10,324,1320
2024-10-23,Sorgho,10,246,849
2024-10-23,Igname,10,299,960
2024-10-23,Manioc,10,142,844
2024-10-23,Soja,10,278,1388
2024-10-23,Coton,10,438,1111
2024-10-23,Cacao,10,1313,1164
2024-10-23,Café,10,1113,1041
2024-10-24,Maïs,10,177,1222
2024-10-24,Riz,10,333,1314
2024-10-24,Sorgho,10,323,515
2024-10-24,Igname,10,265,1090
2024-10-24,Manioc,10,122,1255
2024-10-24,Soja,10,340,1078
2024-10-24,Coton,10,426,1235
2024-10-24,Cacao,10,1261,1284
2024-10-24,Café,10,1034,1157
2024-10-25,Maïs,10,161,1187
2024-10-25,Riz,10,350,1142
2024-10-25,Sorgho,10,235,922
2024-10-25,Igname,10,261,1189
2024-10-25,Manioc,10,138,1040
2024-10-25,Soja,10,292,1075
2024-10-25,Coton,10,466,1173
2024-10-25,Cacao,10,1364,1169
2024-10-25,Café,10,1038,1206
2024-10-26,Maïs,10,204,779
2024-10-26,Riz,10,379,1016
2024-10-26,Sorgho,10,247,1087
2024-10-26,Igname,10,273,1074
2024-10-26,Manioc,10,143,1034
2024-10-26,Soja,10,337,1025
2024-10-26,Coton,10,459,1093
2024-10-26,Cacao,10,1437,1010
2024-10-26,Café,10,1153,1286
2024-10-27,Maïs,10,181,1243
2024-10-27,Riz,10,345,1142
2024-10-27,Sorgho,10,238,1118
2024-10-27,Igname,10,288,1111
2024-10-27,Manioc,10,146,1059
2024-10-27,Soja,10,326,965
2024-10-27,Coton,10,459,976
2024-10-27,Cacao,10,1237,1282
2024-10-27,Café,10,1046,1009
2024-10-28,Maïs,10,182,1077
2024-10-28,Riz,10,384,1130
2024-10-28,Sorgho,10,222,1207
2024-10-28,Igname,10,297,1069
2024-10-28,Manioc,10,134,1261
2024-10-28,Soja,10,336,1047
2024-10-28,Coton,10,435,1284
2024-10-28,Cacao,10,1333,962
2024-10-28,Café,10,1019,1112
2024-10-29,Maïs,10,225,929
2024-10-29,Riz,10,377,1157
2024-10-29,Sorgho,10,215,1268
2024-10-29,Igname,10,274,1177
2024-10-29,Manioc,10,138,976
2024-10-29,Soja,10,287,1214
2024-10-29,Coton,10,504,998
2024-10-29,Cacao,10,1361,976
2024-10-29,Café,10,1048,1193
2024-10-30,Maïs,10,176,1147
2024-10-30,Riz,10,321,1248
2024-10-30,Sorgho,10,230,1122
2024-10-30,Igname,10,289,1027
2024-10-30,Manioc,10,135,1220
2024-10-30,Soja,10,332,1026
2024-10-30,Coton,10,457,1101
2024-10-30,Cacao,10,1373,923
2024-10-30,Café,10,1167,890
2024-10-31,Maïs,10,183,1075
2024-10-31,Riz,10,384,1084
2024-10-31,Sorgho,10,234,1194
2024-10-31,Igname,10,295,941
2024-10-31,Manioc,10,135,1138
2024-10-31,Soja,10,310,1203
2024-10-31,Coton,10,483,1046
2024-10-31,Cacao,10,1376,1035
2024-10-31,Café,10,1071,1097
2024-11-01,Maïs,11,179,1144
2024-11-01,Riz,11,345,1240
2024-11-01,Sorgho,11,242,917
2024-11-01,Igname,11,308,823
2024-11-01,Manioc,11,146,889
2024-11-01,Soja,11,310,1021
2024-11-01,Coton,11,478,1089
2024-11-01,Cacao,11,1394,1132
2024-11-01,Café,11,1147,1004
2024-11-02,Maïs,11,207,1053
2024-11-02,Riz,11,390,1112
2024-11-02,Sorgho,11,234,1042
2024-11-02,Igname,11,277,1122
2024-11-02,Manioc,11,141,1225
2024-11-02,Soja,11,339,1206
2024-11-02,Coton,11,462,1155
2024-11-02,Cacao,11,1348,1061
2024-11-02,Café,11,1228,1014
2024-11-03,Maïs,11,205,1016
2024-11-03,Riz,11,361,1145
2024-11-03,Sorgho,11,250,899
2024-11-03,Igname,11,308,969
2024-11-03,Manioc,11,155,1055
2024-11-03,Soja,11,342,1128
2024-11-03,Coton,11,487,1111
2024-11-03,Cacao,11,1481,1024
2024-11-03,Café,11,1148,1033
2024-11-04,Maïs,11,187,1085
2024-11-04,Riz,11,359,1138
2024-11-04,Sorgho,11,233,1128
2024-11-04,Igname,11,292,1135
2024-11-04,Manioc,11,151,1053
2024-11-04,Soja,11,330,1079
2024-11-04,Coton,11,439,931
2024-11-04,Cacao,11,1371,1043
2024-11-04,Café,11,1239,886
2024-11-05,Maïs,11,178,1131
2024-11-05,Riz,11,390,1177
2024-11-05,Sorgho,11,238,1003
2024-11-05,Igname,11,285,1014
2024-11-05,Manioc,11,147,776
2024-11-05,Soja,11,361,959
2024-11-05,Coton,11,492,1032
2024-11-05,Cacao,11,1391,946
2024-11-05,Café,11,1243,1004
2024-11-06,Maïs,11,212,781
2024-11-06,Riz,11,375,1026
2024-11-06,Sorgho,11,245,841
2024-11-06,Igname,11,282,1158
2024-11-06,Manioc,11,151,1136
2024-11-06,Soja,11,359,1038
2024-11-06,Coton,11,462,1144
2024-11-06,Cacao,11,1338,1065
2024-11-06,Café,11,1213,943
2024-11-07,Maïs,11,205,1058
2024-11-07,Riz,11,376,958
2024-11-07,Sorgho,11,239,932
2024-11-07,Igname,11,292,1110
2024-11-07,Manioc,11,139,1004
2024-11-07,Soja,11,353,1008
2024-11-07,Coton,11,492,758
2024-11-07,Cacao,11,1478,1124
2024-11-07,Café,11,1166,959
2024-11-08,Maïs,11,205,1175
2024-11-08,Riz,11,394,942
2024-11-08,Sorgho,11,244,1066
2024-11-08,Igname,11,285,1101
2024-11-08,Manioc,11,142,1045
2024-11-08,Soja,11,338,990
2024-11-08,Coton,11,455,1077
2024-11-08,Cacao,11,1489,1149
2024-11-08,Café,11,1033,1157
2024-11-09,Maïs,11,205,937
2024-11-09,Riz,11,381,1024
2024-11-09,Sorgho,11,235,1057
2024-11-09,Igname,11,307,1021
2024-11-09,Manioc,11,144,946
2024-11-09,Soja,11,311,1034
2024-11-09,Coton,11,448,1157
2024-11-09,Cacao,11,1472,988
2024-11-09,Café,11,986,1245
2024-11-10,Maïs,11,194,1215
2024-11-10,Riz,11,371,1386
2024-11-10,Sorgho,11,262,1152
2024-11-10,Igname,11,290,1131
2024-11-10,Manioc,11,153,895
2024-11-10,Soja,11,339,861
2024-11-10,Coton,11,466,1093
2024-11-10,Cacao,11,1622,1000
2024-11-10,Café,11,1180,1041
2024-11-11,Maïs,11,205,1010
2024-11-11,Riz,11,508,872
2024-11-11,Sorgho,11,244,1061
2024-11-11,Igname,11,276,1066
2024-11-11,Manioc,11,146,955
2024-11-11,Soja,11,338,1078
2024-11-11,Coton,11,469,1136
2024-11-11,Cacao,11,1514,1089
2024-11-11,Café,11,1196,1058
2024-11-12,Maïs,11,190,954
2024-11-12,Riz,11,392,1034
2024-11-12,Sorgho,11,259,960
2024-11-12,Igname,11,304,978
2024-11-12,Manioc,11,140,1087
2024-11-12,Soja,11,338,1044
2024-11-12,Coton,11,517,1008
2024-11-12,Cacao,11,1454,939
2024-11-12,Café,11,1170,1083
2024-11-13,Maïs,11,191,1099
2024-11-13,Riz,11,420,1174
2024-11-13,Sorgho,11,236,1065
2024-11-13,Igname,11,297,797
2024-11-13,Manioc,11,151,1111
2024-11-13,Soja,11,337,943
2024-11-13,Coton,11,519,913
2024-11-13,Cacao,11,1395,949
2024-11-13,Café,11,1121,1063
2024-11-14,Maïs,11,194,1093
2024-11-14,Riz,11,388,974
2024-11-14,Sorgho,11,245,1026
2024-11-14,Igname,11,298,1128
2024-11-14,Manioc,11,150,992
2024-11-14,Soja,11,349,1166
2024-11-14,Coton,11,472,1123
2024-11-14,Cacao,11,1459,1056
2024-11-14,Café,11,1090,1172
2024-11-15,Maïs,11,147,1360
2024-11-15,Riz,11,393,981
2024-11-15,Sorgho,11,254,1053
2024-11-15,Igname,11,311,908
2024-11-15,Manioc,11,150,1249
2024-11-15,Soja,11,328,1148
2024-11-15,Coton,11,473,1004
2024-11-15,Cacao,11,1398,988
2024-11-15,Café,11,1091,973
2024-11-16,Maïs,11,201,1057
2024-11-16,Riz,11,414,940
2024-11-16,Sorgho,11,238,1058
2024-11-16,Igname,11,285,908
2024-11-16,Manioc,11,135,1026
2024-11-16,Soja,11,320,1091
2024-11-16,Coton,11,442,1185
2024-11-16,Cacao,11,1513,916
2024-11-16,Café,11,1057,1151
2024-11-17,Maïs,11,216,1042
2024-11-17,Riz,11,368,1068
2024-11-17,Sorgho,11,244,1101
2024-11-17,Igname,11,282,1249
2024-11-17,Manioc,11,157,1091
2024-11-17,Soja,11,323,1114
2024-11-17,Coton,11,472,941
2024-11-17,Cacao,11,1398,861
2024-11-17,Café,11,1128,1134
2024-11-18,Maïs,11,187,1110
2024-11-18,Riz,11,371,983
2024-11-18,Sorgho,11,219,1342
2024-11-18,Igname,11,310,883
2024-11-18,Manioc,11,144,931
2024-11-18,Soja,11,321,1210
2024-11-18,Coton,11,524,1102
2024-11-18,Cacao,11,1475,1087
2024-11-18,Café,11,1239,991
2024-11-19,Maïs,11,201,1010
2024-11-19,Riz,11,358,1120
2024-11-19,Sorgho,11,255,841
2024-11-19,Igname,11,334,863
2024-11-19,Manioc,11,135,1127
2024-11-19,Soja,11,331,1158
2024-11-19,Coton,11,513,1076
2024-11-19,Cacao,11,1403,1163
2024-11-19,Café,11,1123,808
2024-11-20,Maïs,11,203,939
2024-11-20,Riz,11,366,962
2024-11-20,Sorgho,11,240,1036
2024-11-20,Igname,11,299,1063
2024-11-20,Manioc,11,145,991
2024-11-20,Soja,11,315,1171
2024-11-20,Coton,11,430,1219
2024-11-20,Cacao,11,1482,741
2024-11-20,Café,11,1193,910
2024-11-21,Maïs,11,184,1127
2024-11-21,Riz,11,489,771
2024-11-21,Sorgho,11,245,914
2024-11-21,Igname,11,312,777
2024-11-21,Manioc,11,145,794
2024-11-21,Soja,11,348,969
2024-11-21,Coton,11,493,993
2024-11-21,Cacao,11,1399,987
2024-11-21,Café,11,1182,960
2024-11-22,Maïs,11,200,955
2024-11-22,Riz,11,393,1061
2024-11-22,Sorgho,11,242,1073
2024-11-22,Igname,11,293,862
2024-11-22,Manioc,11,145,1094
2024-11-22,Soja,11,340,1014
2024-11-22,Coton,11,503,970
2024-11-22,Cacao,11,1352,1082
2024-11-22,Café,11,1176,998
2024-11-23,Maïs,11,177,1153
2024-11-23,Riz,11,384,952
2024-11-23,Sorgho,11,265,1085
2024-11-23,Igname,11,290,1134
2024-11-23,Manioc,11,141,871
2024-11-23,Soja,11,301,1265
2024-11-23,Coton,11,479,1069
2024-11-23,Cacao,11,1528,1031
2024-11-23,Café,11,1190,948
2024-11-24,Maïs,11,201,916
2024-11-24,Riz,11,392,1027
2024-11-24,Sorgho,11,225,1089
2024-11-24,Igname,11,299,862
2024-11-24,Manioc,11,149,1066
2024-11-24,Soja,11,353,1012
2024-11-24,Coton,11,494,1108
2024-11-24,Cacao,11,1527,847
2024-11-24,Café,11,1224,888
2024-11-25,Maïs,11,187,1107
2024-11-25,Riz,11,384,1028
2024-11-25,Sorgho,11,225,1183
2024-11-25,Igname,11,282,1109
2024-11-25,Manioc,11,146,948
2024-11-25,Soja,11,321,1058
2024-11-25,Coton,11,514,1032
2024-11-25,Cacao,11,1298,1109
2024-11-25,Café,11,1220,881
2024-11-26,Maïs,11,205,1033
2024-11-26,Riz,11,393,1157
2024-11-26,Sorgho,11,221,1110
2024-11-26,Igname,11,297,921
2024-11-26,Manioc,11,144,1139
2024-11-26,Soja,11,360,987
2024-11-26,Coton,11,495,1257
2024-11-26,Cacao,11,1469,1129
2024-11-26,Café,11,1098,1155
2024-11-27,Maïs,11,187,1256
2024-11-27,Riz,11,378,924
2024-11-27,Sorgho,11,268,759
2024-11-27,Igname,11,367,992
2024-11-27,Manioc,11,145,921
2024-11-27,Soja,11,354,860
2024-11-27,Coton,11,462,1061
2024-11-27,Cacao,11,1433,925
2024-11-27,Café,11,1096,1244
2024-11-28,Maïs,11,196,1078
2024-11-28,Riz,11,358,1175
2024-11-28,Sorgho,11,236,1056
2024-11-28,Igname,11,289,1079
2024-11-28,Manioc,11,160,662
2024-11-28,Soja,11,340,822
2024-11-28,Coton,11,490,929
2024-11-28,Cacao,11,1494,1027
2024-11-28,Café,11,1292,936
2024-11-29,Maïs,11,175,1168
2024-11-29,Riz,11,372,978
2024-11-29,Sorgho,11,225,1083
2024-11-29,Igname,11,273,1111
2024-11-29,Manioc,11,150,1002
2024-11-29,Soja,11,306,1068
2024-11-29,Coton,11,482,1053
2024-11-29,Cacao,11,1451,1067
2024-11-29,Café,11,1111,1067
2024-11-30,Maïs,11,201,982
2024-11-30,Riz,11,394,958
2024-11-30,Sorgho,11,261,972
2024-11-30,Igname,11,266,1256
2024-11-30,Manioc,11,145,976
2024-11-30,Soja,11,332,1102
2024-11-30,Coton,11,476,1174
2024-11-30,Cacao,11,1482,994
2024-11-30,Café,11,1201,987
2024-12-01,Maïs,12,202,918
2024-12-01,Riz,12,413,993
2024-12-01,Sorgho,12,261,1067
2024-12-01,Igname,12,313,919
2024-12-01,Manioc,12,156,986
2024-12-01,Soja,12,369,787
2024-12-01,Coton,12,558,1080
2024-12-01,Cacao,12,1697,753
2024-12-01,Café,12,1215,1101
2024-12-02,Maïs,12,201,979
2024-12-02,Riz,12,410,908
2024-12-02,Sorgho,12,254,921
2024-12-02,Igname,12,337,943
2024-12-02,Manioc,12,162,803
2024-12-02,Soja,12,368,939
2024-12-02,Coton,12,526,861
2024-12-02,Cacao,12,1587,958
2024-12-02,Café,12,1289,984
2024-12-03,Maïs,12,211,1002
2024-12-03,Riz,12,422,981
2024-12-03,Sorgho,12,277,839
2024-12-03,Igname,12,327,1002
2024-12-03,Manioc,12,155,821
2024-12-03,Soja,12,392,818
2024-12-03,Coton,12,519,1025
2024-12-03,Cacao,12,1618,1017
2024-12-03,Café,12,1174,1078
2024-12-04,Maïs,12,216,904
2024-12-04,Riz,12,439,867
2024-12-04,Sorgho,12,249,955
2024-12-04,Igname,12,336,1031
2024-12-04,Manioc,12,157,850
2024-12-04,Soja,12,351,946
2024-12-04,Coton,12,530,868
2024-12-04,Cacao,12,1518,887
2024-12-04,Café,12,1264,931
2024-12-05,Maïs,12,197,990
2024-12-05,Riz,12,393,846
2024-12-05,Sorgho,12,246,964
2024-12-05,Igname,12,315,980
2024-12-05,Manioc,12,153,991
2024-12-05,Soja,12,372,923
2024-12-05,Coton,12,496,1126
2024-12-05,Cacao,12,1575,1000
2024-12-05,Café,12,1274,1012
2024-12-06,Maïs,12,207,1000
2024-12-06,Riz,12,367,1086
2024-12-06,Sorgho,12,264,746
2024-12-06,Igname,12,329,973
2024-12-06,Manioc,12,156,939
2024-12-06,Soja,12,360,1006
2024-12-06,Coton,12,523,1086
2024-12-06,Cacao,12,1548,1065
2024-12-06,Café,12,1256,968
2024-12-07,Maïs,12,201,1017
2024-12-07,Riz,12,396,669
2024-12-07,Sorgho,12,255,971
2024-12-07,Igname,12,323,927
2024-12-07,Manioc,12,167,865
2024-12-07,Soja,12,394,869
2024-12-07,Coton,12,509,813
2024-12-07,Cacao,12,1478,988
2024-12-07,Café,12,1247,1071
2024-12-08,Maïs,12,206,930
2024-12-08,Riz,12,421,877
2024-12-08,Sorgho,12,279,966
2024-12-08,Igname,12,312,840
2024-12-08,Manioc,12,152,935
2024-12-08,Soja,12,388,931
2024-12-08,Coton,12,520,1031
2024-12-08,Cacao,12,1683,948
2024-12-08,Café,12,1294,805
2024-12-09,Maïs,12,217,809
2024-12-09,Riz,12,395,913
2024-12-09,Sorgho,12,245,968
2024-12-09,Igname,12,330,886
2024-12-09,Manioc,12,160,829
2024-12-09,Soja,12,358,1063
2024-12-09,Coton,12,579,1083
2024-12-09,Cacao,12,1643,883
2024-12-09,Café,12,1227,848
2024-12-10,Maïs,12,206,1059
2024-12-10,Riz,12,425,956
2024-12-10,Sorgho,12,265,845
2024-12-10,Igname,12,327,821
2024-12-10,Manioc,12,149,1082
2024-12-10,Soja,12,417,633
2024-12-10,Coton,12,500,1114
2024-12-10,Cacao,12,1375,1085
2024-12-10,Café,12,1288,1009
2024-12-11,Maïs,12,216,837
2024-12-11,Riz,12,421,1047
2024-12-11,Sorgho,12,262,1061
2024-12-11,Igname,12,287,1070
2024-12-11,Manioc,12,156,824
2024-12-11,Soja,12,328,1082
2024-12-11,Coton,12,553,972
2024-12-11,Cacao,12,1473,948
2024-12-11,Café,12,1265,1055
2024-12-12,Maïs,12,233,996
2024-12-12,Riz,12,441,740
2024-12-12,Sorgho,12,265,960
2024-12-12,Igname,12,310,890
2024-12-12,Manioc,12,150,813
2024-12-12,Soja,12,389,828
2024-12-12,Coton,12,509,1113
2024-12-12,Cacao,12,1450,1039
2024-12-12,Café,12,1314,955
2024-12-13,Maïs,12,236,775
2024-12-13,Riz,12,443,989
2024-12-13,Sorgho,12,249,942
2024-12-13,Igname,12,317,820
2024-12-13,Manioc,12,154,900
2024-12-13,Soja,12,344,1163
2024-12-13,Coton,12,512,873
2024-12-13,Cacao,12,1644,843
2024-12-13,Café,12,1302,907
2024-12-14,Maïs,12,199,1002
2024-12-14,Riz,12,405,774
2024-12-14,Sorgho,12,260,884
2024-12-14,Igname,12,331,956
2024-12-14,Manioc,12,150,1013
2024-12-14,Soja,12,346,1033
2024-12-14,Coton,12,499,1070
2024-12-14,Cacao,12,1549,901
2024-12-14,Café,12,1157,916
2024-12-15,Maïs,12,203,985
2024-12-15,Riz,12,422,987
2024-12-15,Sorgho,12,250,789
2024-12-15,Igname,12,342,903
2024-12-15,Manioc,12,161,1047
2024-12-15,Soja,12,395,762
2024-12-15,Coton,12,528,996
2024-12-15,Cacao,12,1640,943
2024-12-15,Café,12,1238,1050
2024-12-16,Maïs,12,230,886
2024-12-16,Riz,12,399,1084
2024-12-16,Sorgho,12,278,949
2024-12-16,Igname,12,320,890
2024-12-16,Manioc,12,155,764
2024-12-16,Soja,12,346,1042
2024-12-16,Coton,12,539,861
2024-12-16,Cacao,12,1538,865
2024-12-16,Café,12,1200,835
2024-12-17,Maïs,12,216,837
2024-12-17,Riz,12,439,1026
2024-12-17,Sorgho,12,264,1113
2024-12-17,Igname,12,307,1078
2024-12-17,Manioc,12,156,1053
2024-12-17,Soja,12,368,917
2024-12-17,Coton,12,492,951
2024-12-17,Cacao,12,1553,1106
2024-12-17,Café,12,1356,862
2024-12-18,Maïs,12,212,668
2024-12-18,Riz,12,388,1208
2024-12-18,Sorgho,12,274,872
2024-12-18,Igname,12,332,817
2024-12-18,Manioc,12,163,933
2024-12-18,Soja,12,377,778
2024-12-18,Coton,12,519,1127
2024-12-18,Cacao,12,1476,1057
2024-12-18,Café,12,1188,993
2024-12-19,Maïs,12,192,944
2024-12-19,Riz,12,439,880
